State_Name,Crop_Year,Crop,Area,Production,Rain_fall
Arunachal Pradesh,2008,Sugarcane,480.0,6211.0,0
Arunachal Pradesh,2008,Turmeric,63.0,353.0,0
Arunachal Pradesh,2009,Maize,635.0,794.0,0
Arunachal Pradesh,2009,Rice,8519.0,15639.33,0
Arunachal Pradesh,2009,Small millets,1470.0,1441.0,0
Arunachal Pradesh,2009,Wheat,285.0,576.0,0
Arunachal Pradesh,2009,Dry chillies,710.0,1079.0,0
Arunachal Pradesh,2009,Dry ginger,530.0,3816.0,0
Arunachal Pradesh,2009,Oilseeds total,8519.0,23459.0,0
Arunachal Pradesh,2009,Potato,65.0,422.0,0
Arunachal Pradesh,2009,Sugarcane,545.0,7090.0,0
Arunachal Pradesh,2009,Turmeric,85.0,578.0,0
Arunachal Pradesh,2010,Maize,860.0,1118.0,0
Arunachal Pradesh,2010,Rice,9585.0,18265.0,0
Arunachal Pradesh,2010,Small millets,1544.0,1513.0,0
Arunachal Pradesh,2010,Wheat,280.0,574.0,0
Arunachal Pradesh,2010,Dry chillies,700.0,1064.0,0
Arunachal Pradesh,2010,Dry ginger,560.0,4032.0,0
Arunachal Pradesh,2010,Oilseeds total,4608.0,4591.0,0
Arunachal Pradesh,2010,Potato,112.0,709.0,0
Arunachal Pradesh,2010,Sugarcane,595.0,7740.0,0
Arunachal Pradesh,2010,Turmeric,90.0,585.0,0
Arunachal Pradesh,2011,Maize,887.0,1183.0,0
Arunachal Pradesh,2011,Rice,10260.0,20873.0,0
Arunachal Pradesh,2011,Small millets,1250.0,1167.0,0
Arunachal Pradesh,2011,Wheat,280.0,635.0,0
Arunachal Pradesh,2011,Dry chillies,788.0,1254.0,0
Arunachal Pradesh,2011,Dry ginger,577.0,4163.0,0
Arunachal Pradesh,2011,Oilseeds total,4702.0,5179.0,0
Arunachal Pradesh,2011,Potato,119.0,791.0,0
Arunachal Pradesh,2011,Sugarcane,620.0,8196.0,0
Arunachal Pradesh,2011,Turmeric,92.0,602.0,0
Arunachal Pradesh,2012,Maize,875.0,1050.0,0
Arunachal Pradesh,2012,Rice,9605.0,19512.0,0
Arunachal Pradesh,2012,Small millets,1573.0,1573.0,0
Arunachal Pradesh,2012,Wheat,297.0,613.0,0
Arunachal Pradesh,2012,Dry chillies,720.0,1080.0,0
Arunachal Pradesh,2012,Dry ginger,500.0,3865.0,0
Arunachal Pradesh,2012,Oilseeds total,4640.0,4058.0,0
Arunachal Pradesh,2012,Potato,105.0,683.0,0
Arunachal Pradesh,2012,Turmeric,85.0,553.0,0
Arunachal Pradesh,2013,Maize,880.0,1074.0,0
Arunachal Pradesh,2013,Rice,9681.0,19750.0,0
Arunachal Pradesh,2013,Small millets,1580.0,909.0,0
Arunachal Pradesh,2013,Wheat,280.0,521.0,0
Arunachal Pradesh,2013,Dry chillies,722.0,2527.0,0
Arunachal Pradesh,2013,Dry ginger,505.0,3904.0,0
Arunachal Pradesh,2013,Oilseeds total,4678.0,3713.0,0
Arunachal Pradesh,2013,Potato,110.0,715.0,0
Arunachal Pradesh,2013,Sugarcane,561.0,7097.0,0
Arunachal Pradesh,2013,Turmeric,86.0,559.0,0
Arunachal Pradesh,2014,Maize,945.0,1476.0,0
Arunachal Pradesh,2014,Rice,9081.0,20169.0,0
Arunachal Pradesh,2014,Small millets,1797.0,1121.0,0
Arunachal Pradesh,2014,Wheat,373.0,858.0,0
Arunachal Pradesh,2014,Dry chillies,733.0,2489.0,0
Arunachal Pradesh,2014,Dry ginger,592.0,4194.0,0
Arunachal Pradesh,2014,Oilseeds total,4793.0,3820.0,0
Arunachal Pradesh,2014,Potato,129.0,1101.0,0
Arunachal Pradesh,2014,Sugarcane,586.0,7614.0,0
Arunachal Pradesh,2014,Turmeric,95.0,94.0,0
Arunachal Pradesh,1997,Maize,5212.0,7557.0,0
Arunachal Pradesh,1997,Rice,10310.0,12400.0,0
Arunachal Pradesh,1997,Sesamum,130.0,100.0,0
Arunachal Pradesh,1997,Small millets,603.0,724.0,0
Arunachal Pradesh,1997,Soyabean,290.0,653.0,0
Arunachal Pradesh,1997,Sunflower,20.0,10.0,0
Arunachal Pradesh,1997,Groundnut,80.0,95.0,0
Arunachal Pradesh,1997,Rapeseed &Mustard,2780.0,2700.0,0
Arunachal Pradesh,1997,Wheat,196.0,294.0,0
Arunachal Pradesh,1997,Oilseeds total,3500.0,3625.0,0
Arunachal Pradesh,1998,Maize,5225.0,7628.0,0
Arunachal Pradesh,1998,Rice,10320.0,12900.0,0
Arunachal Pradesh,1998,Sesamum,133.0,95.0,0
Arunachal Pradesh,1998,Soyabean,335.0,670.0,0
Arunachal Pradesh,1998,Sunflower,20.0,10.0,0
Arunachal Pradesh,1998,Groundnut,40.0,30.0,0
Arunachal Pradesh,1998,Rapeseed &Mustard,2790.0,3071.0,0
Arunachal Pradesh,1998,Wheat,100.0,140.0,0
Arunachal Pradesh,1998,Dry chillies,50.0,85.0,0
Arunachal Pradesh,1998,Dry ginger,2300.0,17250.0,0
Arunachal Pradesh,1998,Oilseeds total,3555.0,4194.0,0
Arunachal Pradesh,1998,Potato,480.0,2400.0,0
Arunachal Pradesh,1999,Maize,6186.0,8245.0,0
Arunachal Pradesh,1999,Rice,10000.0,13237.0,0
Arunachal Pradesh,1999,Small millets,1000.0,900.0,0
Arunachal Pradesh,1999,Wheat,131.0,350.0,0
Arunachal Pradesh,1999,Dry chillies,75.0,130.0,0
Arunachal Pradesh,1999,Dry ginger,2310.0,19635.0,0
Arunachal Pradesh,1999,Oilseeds total,3800.0,4000.0,0
Arunachal Pradesh,1999,Potato,490.0,2940.0,0
Arunachal Pradesh,1999,Pulses total,411.0,411.0,0
Arunachal Pradesh,2000,Maize,5780.0,8900.0,0
Arunachal Pradesh,2000,Rice,10450.0,13400.0,0
Arunachal Pradesh,2000,Small millets,1350.0,920.0,0
Arunachal Pradesh,2000,Wheat,170.0,250.0,0
Arunachal Pradesh,2000,Dry chillies,80.0,320.0,0
Arunachal Pradesh,2000,Dry ginger,2415.0,16905.0,0
Arunachal Pradesh,2000,Oilseeds total,3860.0,4100.0,0
Arunachal Pradesh,2000,Potato,510.0,2877.0,0
Arunachal Pradesh,2000,Pulses total,340.0,470.0,0
Arunachal Pradesh,2000,Sugarcane,100.0,2000.0,0
Arunachal Pradesh,2000,Turmeric,50.0,400.0,0
Arunachal Pradesh,2001,Maize,2550.0,3050.0,0
Arunachal Pradesh,2001,Rice,5400.0,3840.0,0
Arunachal Pradesh,2001,Small millets,4000.0,2950.0,0
Arunachal Pradesh,2001,Wheat,15.0,25.0,0
Arunachal Pradesh,2001,Dry chillies,110.0,145.0,0
Arunachal Pradesh,2001,Dry ginger,2420.0,21780.0,0
Arunachal Pradesh,2001,Oilseeds total,4225.0,4647.0,0
Arunachal Pradesh,2001,Potato,520.0,3640.0,0
Arunachal Pradesh,2001,Pulses total,850.0,850.0,0
Arunachal Pradesh,2001,Sugarcane,80.0,1680.0,0
Arunachal Pradesh,2001,Turmeric,60.0,400.0,0
Arunachal Pradesh,2002,Maize,936.0,389.0,0
Arunachal Pradesh,2002,Rice,1691.0,1522.0,0
Arunachal Pradesh,2002,Small millets,233.0,174.0,0
Arunachal Pradesh,2002,Dry chillies,17.0,25.0,0
Arunachal Pradesh,2002,Dry ginger,3.0,50.0,0
Arunachal Pradesh,2002,Oilseeds total,80.0,56.0,0
Arunachal Pradesh,2002,Potato,50.0,325.0,0
Arunachal Pradesh,2002,Pulses total,73.0,58.0,0
Arunachal Pradesh,2003,Maize,950.0,1045.0,0
Arunachal Pradesh,2003,Rice,1700.0,1700.0,0
Arunachal Pradesh,2003,Small millets,240.0,204.0,0
Arunachal Pradesh,2003,Dry chillies,17.0,25.0,0
Arunachal Pradesh,2003,Dry ginger,10.0,80.0,0
Arunachal Pradesh,2003,Oilseeds total,85.0,72.0,0
Arunachal Pradesh,2003,Potato,92.0,644.0,0
Arunachal Pradesh,2003,Pulses total,80.0,76.0,0
Arunachal Pradesh,2004,Maize,1393.0,1533.0,0
Arunachal Pradesh,2004,Rice,916.0,870.0,0
Arunachal Pradesh,2004,Small millets,285.0,200.0,0
Arunachal Pradesh,2004,Dry chillies,125.0,152.0,0
Arunachal Pradesh,2004,Dry ginger,120.0,526.0,0
Arunachal Pradesh,2004,Oilseeds total,3700.0,1480.0,0
Arunachal Pradesh,2004,Potato,55.0,326.0,0
Arunachal Pradesh,2005,Maize,1515.0,1697.0,0
Arunachal Pradesh,2005,Rice,1000.0,691.0,0
Arunachal Pradesh,2005,Small millets,300.0,240.0,0
Arunachal Pradesh,2005,Dry chillies,18.0,28.0,0
Arunachal Pradesh,2005,Dry ginger,12.0,86.0,0
Arunachal Pradesh,2005,Oilseeds total,96.0,83.0,0
Arunachal Pradesh,2005,Potato,40.0,280.0,0
Arunachal Pradesh,2006,Maize,1846.0,1770.0,0
Arunachal Pradesh,2006,Rice,1235.0,1273.0,0
Arunachal Pradesh,2006,Small millets,350.0,280.0,0
Arunachal Pradesh,2006,Dry chillies,20.0,31.0,0
Arunachal Pradesh,2006,Dry ginger,5.0,8.0,0
Arunachal Pradesh,2006,Oilseeds total,11430.0,9989.0,0
Arunachal Pradesh,2006,Potato,53.0,333.0,0
Arunachal Pradesh,2007,Maize,1334.0,1504.0,0
Arunachal Pradesh,2007,Rice,1200.0,839.0,0
Arunachal Pradesh,2007,Small millets,321.0,228.0,0
Arunachal Pradesh,2007,Dry chillies,20.0,31.0,0
Arunachal Pradesh,2007,Dry ginger,17.0,101.0,0
Arunachal Pradesh,2007,Oilseeds total,146.0,106.0,0
Arunachal Pradesh,2007,Potato,45.0,268.0,0
Arunachal Pradesh,2008,Maize,1350.0,1550.0,0
Arunachal Pradesh,2008,Rice,1200.0,839.0,0
Arunachal Pradesh,2008,Small millets,350.0,255.0,0
Arunachal Pradesh,2008,Dry ginger,20.0,125.0,0
Arunachal Pradesh,2008,Oilseeds total,150.0,125.0,0
Arunachal Pradesh,2008,Potato,48.0,305.0,0
Arunachal Pradesh,2008,Turmeric,22.0,39.0,0
Arunachal Pradesh,2009,Maize,1350.0,1550.0,0
Arunachal Pradesh,2009,Rice,1200.0,838.66,0
Arunachal Pradesh,2009,Small millets,350.0,255.0,0
Arunachal Pradesh,2009,Dry ginger,20.0,125.0,0
Arunachal Pradesh,2009,Oilseeds total,1200.0,1258.0,0
Arunachal Pradesh,2009,Potato,48.0,305.0,0
Arunachal Pradesh,2009,Turmeric,22.0,39.0,0
Arunachal Pradesh,2010,Maize,1750.0,2362.0,0
Arunachal Pradesh,2010,Rice,1585.0,1268.0,0
Arunachal Pradesh,2010,Small millets,750.0,750.0,0
Arunachal Pradesh,2010,Dry chillies,40.0,76.0,0
Arunachal Pradesh,2010,Dry ginger,30.0,120.0,0
Arunachal Pradesh,2010,Oilseeds total,150.0,135.0,0
Arunachal Pradesh,2010,Potato,100.0,550.0,0
Arunachal Pradesh,2011,Maize,1806.0,2500.0,0
Arunachal Pradesh,2011,Rice,1610.0,1382.0,0
Arunachal Pradesh,2011,Small millets,706.0,823.0,0
Arunachal Pradesh,2011,Dry chillies,45.0,90.0,0
Arunachal Pradesh,2011,Dry ginger,30.0,124.0,0
Arunachal Pradesh,2011,Oilseeds total,153.0,152.0,0
Arunachal Pradesh,2011,Potato,106.0,614.0,0
Arunachal Pradesh,2012,Maize,1825.0,2590.0,0
Arunachal Pradesh,2012,Rice,1682.0,1420.0,0
Arunachal Pradesh,2012,Small millets,786.0,905.0,0
Arunachal Pradesh,2012,Dry chillies,47.0,105.0,0
Arunachal Pradesh,2012,Dry ginger,84.0,230.0,0
Arunachal Pradesh,2012,Oilseeds total,160.0,157.0,0
Arunachal Pradesh,2012,Potato,110.0,645.0,0
Arunachal Pradesh,2012,Sugarcane,25.0,163.0,0
Arunachal Pradesh,2013,Maize,1828.0,2650.0,0
Arunachal Pradesh,2013,Rice,1690.0,1486.0,0
Arunachal Pradesh,2013,Small millets,790.0,921.0,0
Arunachal Pradesh,2013,Dry chillies,49.0,117.0,0
Arunachal Pradesh,2013,Dry ginger,89.0,255.0,0
Arunachal Pradesh,2013,Oilseeds total,168.0,161.0,0
Arunachal Pradesh,2013,Potato,113.0,682.0,0
Arunachal Pradesh,2014,Maize,1828.0,2650.0,0
Arunachal Pradesh,2014,Rice,1690.0,1485.0,0
Arunachal Pradesh,2014,Small millets,790.0,921.0,0
Arunachal Pradesh,2014,Dry chillies,60.0,79.0,0
Arunachal Pradesh,2014,Dry ginger,176.0,545.0,0
Arunachal Pradesh,2014,Oilseeds total,249.0,220.0,0
Arunachal Pradesh,2014,Potato,122.0,761.0,0
Arunachal Pradesh,1997,Maize,1485.0,2652.0,0
Arunachal Pradesh,1997,Rice,8945.0,9200.0,0
Arunachal Pradesh,1997,Sesamum,215.0,75.0,0
Arunachal Pradesh,1997,Small millets,430.0,324.0,0
Arunachal Pradesh,1997,Soyabean,88.0,195.0,0
Arunachal Pradesh,1997,Sunflower,40.0,30.0,0
Arunachal Pradesh,1997,Groundnut,70.0,55.0,0
Arunachal Pradesh,1997,Rapeseed &Mustard,270.0,290.0,0
Arunachal Pradesh,1997,Wheat,19.0,81.0,0
Arunachal Pradesh,1997,Oilseeds total,683.0,645.0,0
Arunachal Pradesh,1998,Maize,1601.0,3042.0,0
Arunachal Pradesh,1998,Rice,8045.0,8190.0,0
Arunachal Pradesh,1998,Sesamum,215.0,90.0,0
Arunachal Pradesh,1998,Small millets,441.0,358.0,0
Arunachal Pradesh,1998,Soyabean,96.0,205.0,0
Arunachal Pradesh,1998,Sunflower,38.0,26.0,0
Arunachal Pradesh,1998,Groundnut,65.0,74.0,0
Arunachal Pradesh,1998,Rapeseed &Mustard,272.0,350.0,0
Arunachal Pradesh,1998,Wheat,5.0,6.0,0
Arunachal Pradesh,1998,Dry chillies,45.0,90.0,0
Arunachal Pradesh,1998,Dry ginger,40.0,160.0,0
Arunachal Pradesh,1998,Oilseeds total,686.0,745.0,0
Arunachal Pradesh,1998,Potato,62.0,310.0,0
Arunachal Pradesh,1999,Maize,1770.0,3468.0,0
Arunachal Pradesh,1999,Rice,9595.0,12665.0,0
Arunachal Pradesh,1999,Small millets,601.0,420.0,0
Arunachal Pradesh,1999,Wheat,15.0,19.0,0
Arunachal Pradesh,1999,Dry chillies,45.0,60.0,0
Arunachal Pradesh,1999,Dry ginger,50.0,140.0,0
Arunachal Pradesh,1999,Oilseeds total,753.0,475.0,0
Arunachal Pradesh,1999,Potato,65.0,184.0,0
Arunachal Pradesh,1999,Pulses total,472.0,584.0,0
Arunachal Pradesh,1999,Sugarcane,115.0,1600.0,0
Arunachal Pradesh,2000,Maize,1731.0,3115.0,0
Arunachal Pradesh,2000,Rice,8200.0,9840.0,0
Arunachal Pradesh,2000,Small millets,417.0,375.0,0
Arunachal Pradesh,2000,Wheat,12.0,17.0,0
Arunachal Pradesh,2000,Dry chillies,50.0,76.0,0
Arunachal Pradesh,2000,Dry ginger,42.0,170.0,0
Arunachal Pradesh,2000,Oilseeds total,718.0,781.0,0
Arunachal Pradesh,2000,Potato,74.0,340.0,0
Arunachal Pradesh,2000,Pulses total,460.0,550.0,0
Arunachal Pradesh,2001,Maize,2750.0,5300.0,0
Arunachal Pradesh,2001,Rice,12310.0,16790.0,0
Arunachal Pradesh,2001,Small millets,2230.0,2552.0,0
Arunachal Pradesh,2001,Wheat,470.0,795.0,0
Arunachal Pradesh,2001,Dry chillies,70.0,98.0,0
Arunachal Pradesh,2001,Dry ginger,52.0,234.0,0
Arunachal Pradesh,2001,Oilseeds total,790.0,717.0,0
Arunachal Pradesh,2001,Potato,63.0,366.0,0
Arunachal Pradesh,2001,Pulses total,830.0,860.0,0
Arunachal Pradesh,2002,Maize,1830.0,3200.0,0
Arunachal Pradesh,2002,Rice,8500.0,10715.0,0
Arunachal Pradesh,2002,Small millets,440.0,401.0,0
Arunachal Pradesh,2002,Wheat,16.0,28.0,0
Arunachal Pradesh,2002,Dry chillies,73.0,103.0,0
Arunachal Pradesh,2002,Dry ginger,52.0,231.0,0
Arunachal Pradesh,2002,Oilseeds total,828.0,894.0,0
Arunachal Pradesh,2002,Potato,70.0,410.0,0
Arunachal Pradesh,2002,Pulses total,580.0,663.0,0
Arunachal Pradesh,2003,Maize,2010.0,2697.0,0
Arunachal Pradesh,2003,Rice,8510.0,10725.0,0
Arunachal Pradesh,2003,Small millets,445.0,406.0,0
Arunachal Pradesh,2003,Wheat,16.0,28.0,0
Arunachal Pradesh,2003,Dry chillies,72.0,103.0,0
Arunachal Pradesh,2003,Dry ginger,47.0,209.0,0
Arunachal Pradesh,2003,Oilseeds total,830.0,900.0,0
Arunachal Pradesh,2003,Potato,70.0,410.0,0
Arunachal Pradesh,2003,Pulses total,585.0,655.0,0
Arunachal Pradesh,2004,Maize,1995.0,3481.0,0
Arunachal Pradesh,2004,Rice,8515.0,6651.0,0
Arunachal Pradesh,2004,Small millets,480.0,436.0,0
Arunachal Pradesh,2004,Wheat,20.0,32.0,0
Arunachal Pradesh,2004,Dry chillies,72.0,103.0,0
Arunachal Pradesh,2004,Dry ginger,50.0,222.0,0
Arunachal Pradesh,2004,Oilseeds total,826.0,905.0,0
Arunachal Pradesh,2005,Maize,2318.0,3220.0,0
Arunachal Pradesh,2005,Rice,8538.0,3158.0,0
Arunachal Pradesh,2005,Small millets,495.0,481.0,0
Arunachal Pradesh,2005,Wheat,23.0,46.0,0
Arunachal Pradesh,2005,Dry chillies,79.0,112.0,0
Arunachal Pradesh,2005,Dry ginger,55.0,227.0,0
Arunachal Pradesh,2005,Oilseeds total,943.0,1051.0,0
Arunachal Pradesh,2005,Potato,95.0,556.0,0
Arunachal Pradesh,2006,Maize,4298.0,3497.0,0
Arunachal Pradesh,2006,Rice,8235.0,6313.0,0
Arunachal Pradesh,2006,Small millets,485.0,475.0,0
Arunachal Pradesh,2006,Wheat,23.0,47.0,0
Arunachal Pradesh,2006,Dry chillies,81.0,124.0,0
Arunachal Pradesh,2006,Dry ginger,55.0,223.0,0
Arunachal Pradesh,2006,Oilseeds total,955.0,1073.0,0
Arunachal Pradesh,2006,Potato,90.0,522.0,0
Arunachal Pradesh,2007,Maize,2453.0,3131.0,0
Arunachal Pradesh,2007,Rice,8200.0,6952.0,0
Arunachal Pradesh,2007,Small millets,490.0,485.0,0
Arunachal Pradesh,2007,Wheat,25.0,52.0,0
Arunachal Pradesh,2007,Dry chillies,82.0,126.0,0
Arunachal Pradesh,2007,Dry ginger,55.0,225.0,0
Arunachal Pradesh,2007,Oilseeds total,1028.0,1210.0,0
Arunachal Pradesh,2007,Potato,90.0,581.0,0
Arunachal Pradesh,2008,Maize,2490.0,3211.0,0
Arunachal Pradesh,2008,Rice,8250.0,6933.0,0
Arunachal Pradesh,2008,Small millets,502.0,491.0,0
Arunachal Pradesh,2008,Wheat,27.0,56.0,0
Arunachal Pradesh,2008,Dry chillies,82.0,129.0,0
Arunachal Pradesh,2008,Dry ginger,56.0,231.0,0
Arunachal Pradesh,2008,Oilseeds total,1036.0,1223.0,0
Arunachal Pradesh,2008,Potato,94.0,614.0,0
Arunachal Pradesh,2008,Sugarcane,25.0,187.0,0
Arunachal Pradesh,2008,Turmeric,18.0,62.0,0
Arunachal Pradesh,2009,Maize,2500.0,3245.0,0
Arunachal Pradesh,2009,Rice,8260.0,6993.33,0
Arunachal Pradesh,2009,Small millets,510.0,559.0,0
Arunachal Pradesh,2009,Wheat,28.0,57.0,0
Arunachal Pradesh,2009,Dry chillies,83.0,131.0,0
Arunachal Pradesh,2009,Dry ginger,58.0,239.0,0
Arunachal Pradesh,2009,Oilseeds total,8260.0,10490.0,0
Arunachal Pradesh,2009,Potato,95.0,622.0,0
Arunachal Pradesh,2010,Maize,2510.0,3295.0,0
Arunachal Pradesh,2010,Rice,8267.0,7178.0,0
Arunachal Pradesh,2010,Small millets,520.0,570.0,0
Arunachal Pradesh,2010,Wheat,31.0,65.0,0
Arunachal Pradesh,2010,Dry chillies,85.0,136.0,0
Arunachal Pradesh,2010,Dry ginger,60.0,244.0,0
Arunachal Pradesh,2010,Oilseeds total,1048.0,1248.0,0
Arunachal Pradesh,2010,Potato,97.0,637.0,0
Arunachal Pradesh,2011,Maize,2590.0,3488.0,0
Arunachal Pradesh,2011,Rice,8398.0,7822.0,0
Arunachal Pradesh,2011,Small millets,528.0,626.0,0
Arunachal Pradesh,2011,Wheat,31.0,72.0,0
Arunachal Pradesh,2011,Dry chillies,96.0,160.0,0
Arunachal Pradesh,2011,Dry ginger,62.0,252.0,0
Arunachal Pradesh,2011,Oilseeds total,1069.0,1408.0,0
Arunachal Pradesh,2011,Potato,103.0,711.0,0
Arunachal Pradesh,2012,Maize,2615.0,3608.0,0
Arunachal Pradesh,2012,Rice,8768.0,8442.0,0
Arunachal Pradesh,2012,Small millets,588.0,689.0,0
Arunachal Pradesh,2012,Wheat,32.0,75.0,0
Arunachal Pradesh,2012,Dry chillies,100.0,181.0,0
Arunachal Pradesh,2012,Dry ginger,62.0,254.0,0
Arunachal Pradesh,2012,Oilseeds total,1100.0,1427.0,0
Arunachal Pradesh,2012,Potato,103.0,710.0,0
Arunachal Pradesh,2013,Maize,2635.0,3636.0,0
Arunachal Pradesh,2013,Rice,8968.0,9087.0,0
Arunachal Pradesh,2013,Small millets,600.0,675.0,0
Arunachal Pradesh,2013,Wheat,35.0,81.0,0
Arunachal Pradesh,2013,Dry chillies,104.0,192.0,0
Arunachal Pradesh,2013,Dry ginger,68.0,280.0,0
Arunachal Pradesh,2013,Oilseeds total,1127.0,1462.0,0
Arunachal Pradesh,2013,Potato,110.0,770.0,0
Arunachal Pradesh,2014,Maize,2700.0,4038.0,0
Arunachal Pradesh,2014,Rice,8968.0,9436.0,0
Arunachal Pradesh,2014,Small millets,817.0,887.0,0
Arunachal Pradesh,2014,Wheat,128.0,418.0,0
Arunachal Pradesh,2014,Dry chillies,115.0,154.0,0
Arunachal Pradesh,2014,Dry ginger,155.0,570.0,0
Arunachal Pradesh,2014,Oilseeds total,1242.0,1569.0,0
Arunachal Pradesh,2014,Potato,119.0,849.0,0
Arunachal Pradesh,1997,Maize,2332.0,4196.0,0
Arunachal Pradesh,1997,Rice,10200.0,15525.0,0
Arunachal Pradesh,1997,Sesamum,98.0,80.0,0
Arunachal Pradesh,1997,Small millets,2050.0,2395.0,0
Arunachal Pradesh,1997,Soyabean,291.0,223.0,0
Arunachal Pradesh,1997,Sunflower,22.0,15.0,0
Arunachal Pradesh,1997,Groundnut,74.0,82.0,0
Arunachal Pradesh,1997,Rapeseed &Mustard,3315.0,3400.0,0
Arunachal Pradesh,1997,Sugarcane,118.0,4932.0,0
Arunachal Pradesh,1997,Wheat,447.0,670.0,0
Arunachal Pradesh,1997,Oilseeds total,3800.0,3800.0,0
Arunachal Pradesh,1998,Maize,2478.0,4717.0,0
Arunachal Pradesh,1998,Rice,7323.0,12600.0,0
Arunachal Pradesh,1998,Sesamum,100.0,78.0,0
Arunachal Pradesh,1998,Small millets,2109.0,2656.0,0
Arunachal Pradesh,1998,Soyabean,341.0,324.0,0
Arunachal Pradesh,1998,Sunflower,29.0,13.0,0
Arunachal Pradesh,1998,Groundnut,35.0,20.0,0
Arunachal Pradesh,1998,Rapeseed &Mustard,3350.0,3420.0,0
Arunachal Pradesh,1998,Wheat,400.0,600.0,0
Arunachal Pradesh,1998,Dry chillies,100.0,80.0,0
Arunachal Pradesh,1998,Dry ginger,80.0,260.0,0
Arunachal Pradesh,1998,Oilseeds total,3855.0,3855.0,0
Arunachal Pradesh,1998,Potato,350.0,3500.0,0
Arunachal Pradesh,1998,Sugarcane,133.0,5616.0,0
Arunachal Pradesh,1998,Turmeric,90.0,164.0,0
Arunachal Pradesh,1999,Maize,2690.0,5060.0,0
Arunachal Pradesh,1999,Rice,11600.0,19261.0,0
Arunachal Pradesh,1999,Small millets,2200.0,2480.0,0
Arunachal Pradesh,1999,Wheat,450.0,640.0,0
Arunachal Pradesh,1999,Dry chillies,120.0,96.0,0
Arunachal Pradesh,1999,Dry ginger,400.0,2815.0,0
Arunachal Pradesh,1999,Oilseeds total,4000.0,4200.0,0
Arunachal Pradesh,1999,Potato,450.0,4056.0,0
Arunachal Pradesh,1999,Pulses total,755.0,882.0,0
Arunachal Pradesh,1999,Sugarcane,140.0,5900.0,0
Arunachal Pradesh,1999,Turmeric,102.0,164.0,0
Arunachal Pradesh,2000,Maize,2740.0,5253.0,0
Arunachal Pradesh,2000,Rice,12310.0,19500.0,0
Arunachal Pradesh,2000,Small millets,2220.0,2500.0,0
Arunachal Pradesh,2000,Wheat,460.0,665.0,0
Arunachal Pradesh,2000,Dry chillies,140.0,138.0,0
Arunachal Pradesh,2000,Dry ginger,500.0,4070.0,0
Arunachal Pradesh,2000,Oilseeds total,4300.0,4410.0,0
Arunachal Pradesh,2000,Potato,500.0,4270.0,0
Arunachal Pradesh,2000,Pulses total,775.0,800.0,0
Arunachal Pradesh,2000,Sugarcane,150.0,6100.0,0
Arunachal Pradesh,2000,Turmeric,120.0,220.0,0
Arunachal Pradesh,2001,Maize,800.0,1000.0,0
Arunachal Pradesh,2001,Rice,5400.0,5000.0,0
Arunachal Pradesh,2001,Small millets,1390.0,1080.0,0
Arunachal Pradesh,2001,Dry chillies,138.0,160.0,0
Arunachal Pradesh,2001,Dry ginger,560.0,4460.0,0
Arunachal Pradesh,2001,Oilseeds total,4375.0,4460.0,0
Arunachal Pradesh,2001,Potato,530.0,4400.0,0
Arunachal Pradesh,2001,Pulses total,120.0,100.0,0
Arunachal Pradesh,2001,Sugarcane,160.0,6400.0,0
Arunachal Pradesh,2001,Turmeric,150.0,280.0,0
Arunachal Pradesh,2002,Maize,2760.0,5330.0,0
Arunachal Pradesh,2002,Rice,12330.0,26605.0,0
Arunachal Pradesh,2002,Small millets,2230.0,2557.0,0
Arunachal Pradesh,2002,Wheat,470.0,845.0,0
Arunachal Pradesh,2002,Dry chillies,140.0,170.0,0
Arunachal Pradesh,2002,Dry ginger,580.0,4820.0,0
Arunachal Pradesh,2002,Oilseeds total,4375.0,4470.0,0
Arunachal Pradesh,2002,Potato,570.0,4640.0,0
Arunachal Pradesh,2002,Pulses total,820.0,860.0,0
Arunachal Pradesh,2002,Sugarcane,160.0,6500.0,0
Arunachal Pradesh,2002,Turmeric,150.0,300.0,0
Arunachal Pradesh,2003,Maize,2718.0,5350.0,0
Arunachal Pradesh,2003,Rice,12100.0,28000.0,0
Arunachal Pradesh,2003,Small millets,2170.0,2658.0,0
Arunachal Pradesh,2003,Wheat,464.0,910.0,0
Arunachal Pradesh,2003,Dry chillies,140.0,155.0,0
Arunachal Pradesh,2003,Dry ginger,600.0,4960.0,0
Arunachal Pradesh,2003,Oilseeds total,4365.0,4112.0,0
Arunachal Pradesh,2003,Potato,620.0,5090.0,0
Arunachal Pradesh,2003,Pulses total,840.0,910.0,0
Arunachal Pradesh,2003,Sugarcane,160.0,6335.0,0
Arunachal Pradesh,2003,Turmeric,150.0,300.0,0
Arunachal Pradesh,2004,Maize,2760.0,5401.0,0
Arunachal Pradesh,2004,Rice,12526.0,17499.0,0
Arunachal Pradesh,2004,Small millets,2220.0,2470.0,0
Arunachal Pradesh,2004,Wheat,500.0,1000.0,0
Arunachal Pradesh,2004,Dry chillies,68.0,88.0,0
Arunachal Pradesh,2004,Dry ginger,196.0,4313.0,0
Arunachal Pradesh,2004,Oilseeds total,129.0,80.0,0
Arunachal Pradesh,2004,Potato,520.0,4163.0,0
Arunachal Pradesh,2004,Sugarcane,15.0,150.0,0
Arunachal Pradesh,2004,Turmeric,90.0,224.0,0
Arunachal Pradesh,2005,Maize,2845.0,5570.0,0
Arunachal Pradesh,2005,Rice,12800.0,19535.0,0
